"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E730","2020-03-25 09:00:00","26.000","17.000","0.500","24.600","0.730","1011.700","","0.000","-99.000","-99.000","-99.000","25.100","","20.400",""
"C0V810","2020-03-25 09:00:00","32.000","329.000","0.300","25.100","0.770","1011.000","","0.000","-99.000","-99.000","-99.000","25.100","","22.000",""
"C0A9C0","2020-03-25 09:00:00","35.000","189.000","0.900","24.800","0.770","1012.800","","0.000","-99.000","-99.000","-99.000","24.800","","20.900",""
"C0X310","2020-03-25 09:00:00","9.000","25.000","3.700","23.800","0.820","1015.700","","0.000","-99.000","-99.000","-99.000","23.800","","22.500",""
"C0K280","2020-03-25 09:00:00","23.000","353.000","2.000","25.100","0.780","1015.600","","0.000","-99.000","-99.000","-99.000","25.100","","21.400",""
"C0M650","2020-03-25 09:00:00","20.000","15.000","2.000","23.700","0.830","1014.100","","0.000","-99.000","-99.000","-99.000","23.700","","21.000",""
"C0S910","2020-03-25 09:00:00","212.000","0.000","0.200","25.100","0.990","994.200","","0.000","-99.000","-99.000","-99.000","27.300","","22.800",""
"C0D570","2020-03-25 09:00:00","15.000","331.000","1.000","24.200","0.830","1014.600","","0.000","-99.000","-99.000","-99.000","24.500","","19.200",""
"C0M710","2020-03-25 09:00:00","15.000","357.000","2.700","23.200","0.850","1014.500","","0.000","-99.000","-99.000","-99.000","23.600","","21.600",""
"C0V490","2020-03-25 09:00:00","20.000","345.000","2.100","25.600","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","25.600","","22.900",""
"C0E870","2020-03-25 09:00:00","34.000","284.000","0.800","24.300","0.790","1013.900","","0.000","-99.000","-99.000","-99.000","24.800","","20.000",""
"C0M800","2020-03-25 09:00:00","440.000","0.000","0.000","24.100","0.610","966.200","","0.000","-99.000","-99.000","-99.000","24.100","","18.700",""
"C0A570","2020-03-25 09:00:00","360.000","235.000","0.800","21.900","0.790","975.900","","0.000","-99.000","-99.000","-99.000","22.200","","17.000",""
"C0S790","2020-03-25 09:00:00","236.000","116.000","0.800","27.000","0.660","991.400","","0.000","-99.000","-99.000","-99.000","27.000","","19.500",""
"C0D590","2020-03-25 09:00:00","143.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U990","2020-03-25 09:00:00","31.000","0.000","0.200","24.500","0.780","1014.200","","0.000","-99.000","-99.000","-99.000","24.500","","19.300",""
"C0M700","2020-03-25 09:00:00","150.000","258.000","0.900","23.300","0.860","999.500","","0.000","-99.000","-99.000","-99.000","23.300","","18.300",""
"C0A970","2020-03-25 09:00:00","96.000","206.000","4.400","20.700","0.990","1006.500","","18.000","-99.000","-99.000","-99.000","20.800","","20.100",""
"CM0110","2020-03-25 09:00:00","7.000","22.000","2.900","23.200","0.800","1015.600","","-99.000","-99.000","-99.000","-99.000","23.200","","21.900",""
"C0S940","2020-03-25 09:00:00","150.000","39.000","0.700","25.900","0.750","999.500","","0.000","-99.000","-99.000","-99.000","25.900","","21.000",""
"C0X250","2020-03-25 09:00:00","33.000","29.000","2.500","23.000","0.820","1012.300","","0.000","-99.000","-99.000","-99.000","23.000","","21.200",""
"C0K520","2020-03-25 09:00:00","10.000","14.000","2.200","23.800","0.830","1014.000","","0.000","-99.000","-99.000","-99.000","23.800","","21.400",""
"C0Z200","2020-03-25 09:00:00","153.000","106.000","1.100","23.200","0.990","1000.700","","0.000","-99.000","-99.000","-99.000","23.200","","17.200",""
"C0V740","2020-03-25 09:00:00","60.000","99.000","1.500","26.300","0.690","1009.800","","0.000","-99.000","-99.000","-99.000","26.300","","21.100",""
"C0V790","2020-03-25 09:00:00","410.000","248.000","1.700","24.500","0.570","968.500","","0.000","-99.000","-99.000","-99.000","24.500","","20.500",""
"C0G860","2020-03-25 09:00:00","45.000","349.000","1.800","25.000","0.790","1009.800","","0.000","-99.000","-99.000","-99.000","25.000","","21.600",""
"C0Z250","2020-03-25 09:00:00","1124.000","89.000","0.300","20.800","0.990","893.400","","0.000","-99.000","-99.000","-99.000","20.800","","13.300",""
"C0K440","2020-03-25 09:00:00","35.000","328.000","2.600","23.000","0.980","1012.200","","0.000","-99.000","-99.000","-99.000","23.100","","20.600",""
"C0T900","2020-03-25 09:00:00","160.000","135.000","0.700","24.600","0.640","997.600","","0.000","-99.000","-99.000","-99.000","24.600","","17.500",""
"C0F9V0","2020-03-25 09:00:00","525.000","7.000","1.100","23.200","0.830","957.600","","0.000","-99.000","-99.000","-99.000","23.200","","18.500",""
"C0UA20","2020-03-25 09:00:00","2619.000","212.000","0.400","11.400","0.370","-99.000","","0.000","-99.000","-99.000","-99.000","11.400","","5.700",""
"C0M850","2020-03-25 09:00:00","695.000","0.000","0.000","23.700","0.660","937.200","","0.000","-99.000","-99.000","-99.000","23.700","","18.500",""
"C0C620","2020-03-25 09:00:00","19.000","202.000","1.000","26.000","0.780","1012.600","","0.000","-99.000","-99.000","-99.000","26.000","","19.200",""
"C0I360","2020-03-25 09:00:00","300.000","158.000","1.000","25.600","0.530","980.500","","0.000","-99.000","-99.000","-99.000","25.600","","19.800",""
"C0M810","2020-03-25 09:00:00","1354.000","320.000","0.600","18.900","0.750","868.600","","0.000","-99.000","-99.000","-99.000","18.900","","14.000",""
"C0AC80","2020-03-25 09:00:00","40.000","0.000","0.100","24.600","0.750","1011.400","","0.000","-99.000","-99.000","-99.000","24.600","","19.000",""
"CM0140","2020-03-25 09:00:00","26.000","74.000","0.800","26.400","0.630","1014.600","","0.000","-99.000","-99.000","-99.000","26.400","","21.700",""
"C0SA20","2020-03-25 09:00:00","857.000","197.000","1.400","20.800","0.850","921.500","","0.000","-99.000","-99.000","-99.000","21.600","","16.400",""
"C0K490","2020-03-25 09:00:00","91.000","316.000","1.100","23.500","0.790","1005.200","","0.000","-99.000","-99.000","-99.000","23.700","","19.600",""
"C0V820","2020-03-25 09:00:00","441.000","179.000","1.200","25.400","0.610","967.900","","0.000","-99.000","-99.000","-99.000","25.800","","19.500",""
"C0S810","2020-03-25 09:00:00","65.000","73.000","1.400","27.500","0.690","1011.800","","0.000","-99.000","-99.000","-99.000","27.700","","20.500",""
"C0R580","2020-03-25 09:00:00","10.000","353.000","1.900","25.700","0.800","1014.200","","0.000","-99.000","-99.000","-99.000","25.700","","20.900",""
"C0Z330","2020-03-25 09:00:00","488.000","350.000","0.400","22.000","0.810","963.900","","0.000","-99.000","-99.000","-99.000","22.000","","18.200",""
"C0E590","2020-03-25 09:00:00","40.000","332.000","1.300","24.300","0.810","1010.600","","0.000","-99.000","-99.000","-99.000","24.600","","19.300",""
"C0D540","2020-03-25 09:00:00","227.000","0.000","0.000","24.800","0.750","990.800","","0.000","-99.000","-99.000","-99.000","24.800","","18.100",""
"C0K420","2020-03-25 09:00:00","42.000","355.000","1.800","23.800","0.810","1011.000","","0.000","-99.000","-99.000","-99.000","23.800","","20.500",""
"C0Z180","2020-03-25 09:00:00","34.000","197.000","1.000","24.400","0.720","1013.000","","0.000","-99.000","-99.000","-99.000","25.400","","19.300",""
"C0AD10","2020-03-25 09:00:00","27.000","320.000","1.100","24.700","0.780","1013.000","","0.000","-99.000","-99.000","-99.000","24.800","","21.300",""
"C0M720","2020-03-25 09:00:00","225.000","271.000","1.000","22.400","0.860","990.100","","0.000","-99.000","-99.000","-99.000","22.400","","19.100",""
"C0V450","2020-03-25 09:00:00","51.000","4.000","1.100","26.300","0.690","1009.500","","0.000","-99.000","-99.000","-99.000","26.300","","20.000",""
"C0R280","2020-03-25 09:00:00","242.000","64.000","1.000","25.100","0.800","988.800","","0.000","-99.000","-99.000","-99.000","25.100","","19.700",""
"C0F9U0","2020-03-25 10:00:00","74.000","287.000","2.100","26.800","0.690","1007.300","","0.000","-99.000","-99.000","-99.000","26.800","","22.500",""
"C0AI10","2020-03-25 10:00:00","76.000","0.000","0.100","26.500","0.680","1007.100","","0.000","-99.000","-99.000","-99.000","26.500","","19.000",""
"C0V530","2020-03-25 10:00:00","34.000","290.000","0.900","26.700","0.670","1011.300","","0.000","-99.000","-99.000","-99.000","26.700","","20.700",""
"C0R550","2020-03-25 10:00:00","38.000","286.000","1.800","28.600","0.610","1011.600","","0.000","-99.000","-99.000","-99.000","28.800","","20.000",""
"C0F9L0","2020-03-25 10:00:00","253.000","344.000","1.600","24.600","0.810","986.600","","0.000","-99.000","-99.000","-99.000","24.600","","19.900",""
"C0A950","2020-03-25 10:00:00","60.000","158.000","1.800","20.900","1.000","1010.300","","12.500","8.200","167.000","","21.300","","20.100",""
"C0R160","2020-03-25 10:00:00","45.000","39.000","1.100","28.000","0.670","1009.600","","0.000","-99.000","-99.000","-99.000","28.000","","20.700",""
"C0F9S0","2020-03-25 10:00:00","43.000","328.000","2.200","26.200","0.700","1010.700","","0.000","-99.000","-99.000","-99.000","26.200","","22.200",""
"C0M820","2020-03-25 10:00:00","980.000","229.000","1.400","22.900","0.510","907.800","","0.000","-99.000","-99.000","-99.000","23.500","","15.500",""
"C0G870","2020-03-25 10:00:00","12.000","357.000","3.000","24.100","0.770","1015.400","","0.000","-99.000","-99.000","-99.000","24.100","","22.000",""
"C0R530","2020-03-25 10:00:00","16.000","230.000","2.500","25.800","0.700","1013.200","","0.000","-99.000","-99.000","-99.000","26.300","","21.700",""
"C0O840","2020-03-25 10:00:00","134.000","316.000","1.800","24.400","0.870","998.600","","0.000","-99.000","-99.000","-99.000","24.400","","19.900",""
"C0A890","2020-03-25 10:00:00","40.000","0.000","0.000","22.600","0.970","1011.400","","5.500","-99.000","-99.000","-99.000","22.800","","20.500",""
"C0A660","2020-03-25 10:00:00","97.000","145.000","0.800","23.200","0.870","1005.100","","1.000","-99.000","-99.000","-99.000","23.400","","20.000",""
"C0T9H0","2020-03-25 10:00:00","725.000","108.000","1.600","23.600","0.800","937.300","","0.000","-99.000","-99.000","-99.000","26.800","","16.900",""
"C0R270","2020-03-25 10:00:00","51.000","319.000","2.500","26.800","0.770","1008.500","","0.000","-99.000","-99.000","-99.000","27.000","","21.500",""
"C0O980","2020-03-25 10:00:00","18.000","342.000","1.900","27.400","0.710","1014.800","","0.000","-99.000","-99.000","-99.000","27.600","","20.900",""
"C0T9I0","2020-03-25 10:00:00","152.000","56.000","1.200","26.200","0.620","1001.000","","0.000","-99.000","-99.000","-99.000","26.200","","19.100",""
"C0V760","2020-03-25 10:00:00","30.000","247.000","0.500","28.600","0.620","1012.500","","0.000","-99.000","-99.000","-99.000","28.600","","21.800",""
"C0AG90","2020-03-25 10:00:00","25.000","109.000","0.500","26.600","0.740","1013.900","","0.000","-99.000","-99.000","-99.000","26.600","","20.000",""
"C0R570","2020-03-25 10:00:00","37.000","82.000","0.500","27.600","0.640","1009.900","","0.000","-99.000","-99.000","-99.000","27.900","","20.700",""
"C0O900","2020-03-25 10:00:00","9.000","14.000","2.700","25.300","0.990","1014.900","","0.000","-99.000","-99.000","-99.000","25.300","","20.500",""
"C0AD00","2020-03-25 10:00:00","86.000","353.000","1.600","24.900","0.810","1006.400","","0.000","-99.000","-99.000","-99.000","25.000","","21.100",""
"C0V700","2020-03-25 10:00:00","24.000","83.000","1.100","27.600","0.660","1011.900","","0.000","-99.000","-99.000","-99.000","27.600","","23.100",""
"C0AH00","2020-03-25 10:00:00","38.000","97.000","0.300","25.100","0.860","1011.500","","0.000","-99.000","-99.000","-99.000","25.100","","20.400",""
"C0X080","2020-03-25 10:00:00","2.000","7.000","1.500","27.200","0.680","1015.500","","0.000","-99.000","-99.000","-99.000","27.200","","20.900",""
"C0G910","2020-03-25 10:00:00","42.000","322.000","2.900","25.000","0.820","1011.600","","0.000","-99.000","-99.000","-99.000","25.000","","21.300",""
"C0I480","2020-03-25 10:00:00","2165.000","328.000","0.800","17.100","0.460","791.300","","0.000","-99.000","-99.000","-99.000","17.900","","6.900",""
"C0A860","2020-03-25 10:00:00","362.000","151.000","0.600","24.200","1.000","975.000","","0.500","-99.000","-99.000","-99.000","24.500","","18.700",""
"C0U940","2020-03-25 10:00:00","25.000","66.000","0.900","25.700","0.660","1015.100","","0.000","-99.000","-99.000","-99.000","26.500","","18.300",""
"C0S970","2020-03-25 10:00:00","19.000","78.000","3.600","26.300","0.690","1014.200","","0.000","-99.000","-99.000","-99.000","26.300","","21.100",""
"C0V260","2020-03-25 10:00:00","126.000","202.000","1.400","29.100","0.570","1001.000","","0.000","-99.000","-99.000","-99.000","29.100","","19.700",""
"C0H990","2020-03-25 10:00:00","3076.000","187.000","3.100","10.600","0.390","708.500","","0.000","-99.000","-99.000","-99.000","10.800","","4.000",""
"C0F9K0","2020-03-25 10:00:00","30.000","359.000","2.800","22.900","0.910","1011.100","","0.000","-99.000","-99.000","-99.000","22.900","","21.500",""
"C0AH90","2020-03-25 10:00:00","660.000","86.000","1.300","22.600","0.790","944.900","","0.000","-99.000","-99.000","-99.000","23.000","","13.900",""
"C0W150","2020-03-25 10:00:00","42.000","56.000","1.900","22.000","0.580","1012.700","","0.000","-99.000","-99.000","-99.000","22.000","","18.300",""
"C0F000","2020-03-25 10:00:00","273.000","358.000","1.900","23.300","0.990","982.300","","0.000","-99.000","-99.000","-99.000","23.300","","19.900",""
"C0K410","2020-03-25 10:00:00","20.000","18.000","1.200","25.200","0.740","1012.500","","0.000","-99.000","-99.000","-99.000","25.200","","21.100",""
"C0R140","2020-03-25 10:00:00","740.000","348.000","1.600","22.700","0.700","935.300","","0.000","-99.000","-99.000","-99.000","22.700","","17.800",""
"C0V800","2020-03-25 10:00:00","256.000","150.000","1.100","28.200","0.550","984.600","","0.000","-99.000","-99.000","-99.000","28.200","","20.600",""
"C0S830","2020-03-25 10:00:00","288.000","79.000","0.400","27.700","0.630","985.800","","0.000","-99.000","-99.000","-99.000","28.300","","20.500",""
"C0S920","2020-03-25 10:00:00","98.000","108.000","1.100","28.000","0.610","1000.600","","0.000","-99.000","-99.000","-99.000","28.000","","19.800",""
"C0V640","2020-03-25 10:00:00","35.000","344.000","1.200","26.800","0.740","1011.500","","0.000","-99.000","-99.000","-99.000","26.800","","22.200",""
"C0AH80","2020-03-25 10:00:00","68.000","0.000","0.100","25.200","0.740","1007.600","","0.000","-99.000","-99.000","-99.000","25.200","","18.800",""
"C0K250","2020-03-25 10:00:00","12.000","340.000","1.300","25.000","0.790","1014.500","","0.000","-99.000","-99.000","-99.000","25.000","","20.700",""
"C0R840","2020-03-25 10:00:00","536.000","71.000","1.800","24.600","-99.000","955.900","","0.000","-99.000","-99.000","-99.000","24.600","","18.000",""
"C0I410","2020-03-25 10:00:00","180.000","10.000","1.000","26.500","0.650","994.500","","0.000","-99.000","-99.000","-99.000","26.500","","20.100",""
"C0M410","2020-03-25 10:00:00","245.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F9Z0","2020-03-25 10:00:00","3193.000","328.000","1.000","9.600","0.560","698.600","","0.000","-99.000","-99.000","-99.000","11.100","","4.200",""
"C0G810","2020-03-25 10:00:00","26.000","326.000","2.700","25.600","0.780","1012.000","","0.000","-99.000","-99.000","-99.000","25.800","","22.100",""
"C0U650","2020-03-25 10:00:00","442.000","95.000","2.100","25.200","0.720","967.200","","0.000","-99.000","-99.000","-99.000","25.200","","17.800",""
"C0D660","2020-03-25 10:00:00","65.000","331.000","0.700","25.900","0.690","1008.500","","0.000","-99.000","-99.000","-99.000","25.900","","20.200",""
"C0E540","2020-03-25 10:00:00","32.000","315.000","1.300","26.400","0.740","1012.600","","0.000","-99.000","-99.000","-99.000","26.400","","19.600",""
"C0W170","2020-03-25 10:00:00","42.000","12.000","7.200","15.200","0.930","1011.500","","1.000","-99.000","-99.000","-99.000","15.300","","13.900",""
"C0Z150","2020-03-25 10:00:00","27.000","195.000","2.100","25.500","0.750","1014.200","","0.000","-99.000","-99.000","-99.000","25.500","","19.000",""
"C0S840","2020-03-25 10:00:00","22.000","62.000","2.000","27.400","0.680","1015.500","","0.000","-99.000","-99.000","-99.000","27.500","","20.100",""
"C0H9A0","2020-03-25 10:00:00","1595.000","88.000","1.800","21.100","0.570","848.400","","0.000","-99.000","-99.000","-99.000","21.100","","11.500",""
"C0Z300","2020-03-25 10:00:00","182.000","354.000","0.800","25.300","0.730","997.500","","0.000","-99.000","-99.000","-99.000","25.300","","18.100",""
"C0G730","2020-03-25 10:00:00","27.000","349.000","2.500","23.900","0.910","1013.400","","0.000","-99.000","-99.000","-99.000","23.900","","20.900",""
"C0V730","2020-03-25 10:00:00","33.000","84.000","1.300","27.900","0.640","1012.100","","0.000","-99.000","-99.000","-99.000","27.900","","22.000",""
"C0SA00","2020-03-25 10:00:00","466.000","112.000","2.900","25.600","0.690","963.800","","0.000","-99.000","-99.000","-99.000","25.900","","17.200",""
"C0S900","2020-03-25 10:00:00","27.000","157.000","4.600","27.000","0.800","1014.200","","0.000","-99.000","-99.000","-99.000","27.000","","23.400",""
"C0C480","2020-03-25 10:00:00","105.000","0.000","0.000","26.500","0.650","1003.800","","0.000","-99.000","-99.000","-99.000","26.500","","20.000",""
